0	1	2	3	4
University of Strathclyde	"PGCert
            
            ,
            
             PGDip
            
            ,
            
             MSc"	Single module: 4 – 8 months, PgCert: up to 24 months, PgDip: up to 48 months, MSc: up to 60 months	Glasgow	United Kingdom
