0	1	2	3	4	5	6	7	8	9	10	11	12
Dietetics MSc	King’s College London	King’s College London	Full time	The Dietetics study programme aims to equip graduates who already have a BSc or MSc in Nutrition with the knowledge, skills and professional attitudes required to practice as a Registered Dietitian.	See Course	Please see the university website for further information on fees for this course.	MSc	2 years FT	London	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/dietetics-msc/?i132d4846c6210
