0	1	2	3	4	5	6	7	8	9	10	11	12
Environmental Hazards - MSc	Cardiff University	Cardiff University	Full time	"Why study this course
             


               This course provides an advanced understanding of environmental hazards and technical expertise in risk assessment with a focus on the methods needed to analyse past hazards and forecast future ones.
              


              Our society is facing unprecedented environmental hazards driven by climate change and the rapid expansion of the world population. Global and local disasters cause many fatalities and cost billions of pounds every year. Earth scientists with expertise in the specialist hazard field are able to mitigate the impact of natural hazards, such as floods, earthquakes, landslides, volcanoes and coastal erosion, and environmental hazards created by people, such as air and water pollution."	September	For programme fees please visit our website: Please see the university website for further information on fees for this course.	MSc	1 year full time	Cardiff	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/environmental-hazards-msc/?i33d2698c59177
