0	1	2	3	4	5	6	7	8	9	10	11	12
Forensic Psychology (MSc)	University of Derby	University of Derby	Full time & Part time	Our exciting MSc Forensic Psychology degree will equip you with the specialist knowledge and skills you need to advance your career as a forensic psychologist.	September	Please see the university website for further information on fees for this course.	MSc	1 year full time, 2 years part time	Derby	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/forensic-psychology-msc/?i295d79c52562
