0	1	2	3	4	5	6	7	8	9	10	11	12
Land & Hydrographic Surveying - MSc/PgDip/PgCert	University of Glasgow	University of Glasgow	Full time & Part time	"The Masters in Land & Hydrographic Surveying will introduce you to the surveying discipline and prepare you for employment in the industry.
              


              Engineering and land survey are fundamental to the design, construction and navigation of infrastructure projects from small to national scale such as buildings, road and rail networks. Hydrographic Surveyors contribute to safety of navigation and port management for seas, rivers and lakes, and underwater infrastructure projects such as pipelines and offshore wind turbines. This programme is ideal if you are seeking employment in the geospatial industry to support construction and mapping projects both onshore and offshore."	September	Please see the university website for further information on fees for this course.	"MSc
            
            ,
            
             PGDip
            
            ,
            
             PGCert"	See Programme Description	Glasgow	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/land-and-hydrographic-surveying-msc-pgdip-pgcert/?i307d4813c54358
