0	1	2	3	4	5	6	7	8	9	10	11	12
Development Economics MSc	City, University of London	City, University of London	Full time & Part time	"Key information
             

              Learn how to apply economic and quantitative analysis to policy and decision-making in developed and developing countries around the world. You will build an understanding of economic development issues while learning economic theory and statistical tools required to analyse policies.
             

              Course overview
             

              Are you looking to develop a rewarding career as a development economist in the public or private sector? This course will appeal to you if you have a quantitative background."	September	Please see the university website for further information on fees for this course.	MSc	1 year full-time, 2 years part-time	London	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/development-economics-msc/?i393d4030c22136
