0	1	2	3	4	5	6	7	8	9	10	11	12
Aviation Management MSc/PGDip	University College Birmingham	University College Birmingham	Full time & Part time	﻿Want to take off on an exciting career journey in aviation? Airlines welcomed more than 4.5 billion passengers in 2019 and the industry continues to operate within a rapidly changing environment facing an array of challenges. Our Aviation Management postgraduate course will give you the specialist skills and knowledge to help meet the high demand for talented managers in this dynamic	February, September	Please see the university website for further information on fees for this course.	"PGDip
            
            ,
            
             MSc"	1.5 years full time, 2.5 years part time, placement up to 6 months (optional)	Birmingham	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/aviation-management-msc-pgdip/?i1038d6176c51363
