0	1	2	3	4	5	6	7	8	9	10	11	12
Geophysics MS	University of Milan	University of Milan	Full time	The specific objective of the Laurea magistrale (MS degree) in Geophysics is to train master's doctors who have the ability to:	See Course	Please see the university website for further information on fees for this course.	MSc	2 Years	Milan	Italy	On Campus	https://www.findamasters.com/masters-degrees/course/geophysics-ms/?i333d8959c71147
