0	1	2	3	4	5	6	7	8	9	10	11	12
International and European Politics MSc	University of Edinburgh	University of Edinburgh	Full time & Part time	"Programme description
             

              This programme offers an advanced understanding of the contemporary world, developed in response to the enormous political challenges facing our changing societies.
             

              The programme draws on insights from International Relations as well as:
             


               European Studies
              

               Comparative Politics
              

               Political Science
              

               Area Studies
              


              You will explore in-depth key theories, issues and controversies, and will have the opportunity to pursue interdisciplinary studies and develop your interests in a vibrant and intellectually stimulating environment."	September	Tuition fees vary between degree programmes. Find the specific fees for your chosen programme on our website.	MSc	1 year full-time or 2 years part-time	Edinburgh	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/international-and-european-politics-msc/?i300d1334c3027
