0	1	2	3	4	5	6	7	8	9	10	11	12
Leadership of Policing	Staffordshire University	Staffordshire University	Full time & Part time	"Whether you are working in policing and wish to operate in a more strategic, higher profile role or developing your skill base to enter the policing environment at a more senior level, our MSc Leadership in Policing offers significant personal and professional opportunities.
              


              The MSc in Policing Leadership goes beyond traditional public sector programmes, in order to equip participants with the knowledge and skills to adapt and lead in the complex operating environments challenging 21st century policing practice and policy."	September	Find the specific fees for your chosen programme on the website	MSc	13 Months / 2 Years	Stoke on Trent	United Kingdom	United Kingdom	https://www.findamasters.com/masters-degrees/course/leadership-of-policing/?i228d7665c68336
