0	1	2	3	4
Oxford Brookes University	"MSc
            
            ,
            
             PGCert
            
            ,
            
             PGDip"	1 year full time, 2 years part time (MSc), 6 months full time, 18 months part time (PgDip), 3 months full time, 6 months part time (PgCert)	Oxford	United Kingdom
