0	1	2	3	4	5	6	7	8	9	10	11	12
Financial Mathematics MSc	King’s College London	King’s College London	Full time & Part time	Our Financial Mathematics MSc enables graduates and professionals with a strong mathematical background to research, develop and apply quantitative and computational techniques to investment and risk management. Based in the Department of Mathematics, this course has a superb reputation for research-led teaching and strong links to industry.	September	Please see the university website for further information on fees for this course.	MSc	One year FT, two years PT	London	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/financial-mathematics-msc/?i132d3905c23527
