0	1	2	3	4	5	6	7	8	9	10	11	12
Applied Statistics and Financial Modelling (MSc)	Birkbeck, University of London	Birkbeck, University of London	Full time & Part time	While practically orientated, this MSc Applied Statistics and Financial Modelling proceeds from a strong theoretical background so as to develop your ability to tackle new and non-standard problems with confidence. The mutual dependence of practice and theory is emphasised wherever	October	Please see the university website for further information on fees for this course.	MSc	1 year full-time or 2 years part-time	London	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/applied-statistics-and-financial-modelling-msc/?i16d9012c42912
