0	1	2	3	4	5	6	7	8	9	10	11	12
Earth Sciences - MSc by Research	University of Bristol	University of Bristol	Full time & Part time	The School of Earth Sciences has strong international links, and the presence of researchers from all over the world makes for an exciting and stimulating environment. Research involves the full breadth of the earth sciences and has benefited from major investment in new laboratories and equipment in the past few years. Important initiatives include experimental and theoretical studies of the physical, chemical and biological processes of the Earth.	See Course	Please see the university website for further information on fees for this course.	"MSc
            
            ,
            
             Research Only"	2 years full time / 4 years part time	Bristol	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/earth-sciences-msc-by-research/?i287d6198c44970
