0	1	2	3	4	5	6	7	8	9	10	11	12
Geospatial Data Science & Modelling - MSc	University of Glasgow	University of Glasgow	Full time & Part time	"The Masters in Geospatial Data Science and Modelling will equip you with specialist geospatial, analytical, programming and modelling skills that can be applied to data in a broad range of sectors.
              


              You will get hands-on experience and gain a practical understanding of geospatial statistics. Computationally and mathematically literate graduates with the ability to address geospatial problems are in increasing demand across industries."	September	Please see the university website for further information on fees for this course.	MSc	1 year full-time, 2 years part-time	Glasgow	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/geospatial-data-science-and-modelling-msc/?i307d4813c72073
