0	1	2	3	4	5	6	7	8	9	10	11	12
Cybersecurity (Online) MSc	Teesside University	Teesside University	Part time	"Cyber security is the practice of defending computers, networks and data from malicious attacks. It is one of the biggest threats to global security and graduates with advanced-level skills and knowledge are high demand by employers.
              


              This innovative new online course helps you build a critical understanding of technological threats and weaknesses across digital platforms in a range of contexts. You build the essential skillset necessary to assess threat, manage security technologies and understand the legal, social and political implications of cyber threats."	September, January	Please see the university website for further information on fees for this course.	MSc	Up to 24 Months	Middlesbrough	United Kingdom	Online	https://www.findamasters.com/masters-degrees/course/cybersecurity-online-msc/?i235d416c58209
