0	1	2	3	4	5	6	7	8	9	10	11	12
Data Intensive Astrophysics - MSc	Cardiff University	Cardiff University	Full time	"Why study this course
             


               The MSc in Data-Intensive Astrophysics has been designed to provide you with the skills and knowledge needed for a career in a range of areas including academic research in astronomy or astrophysics as well technical, development and engineering positions in related scientific"	September	For programme fees please visit our website: Please see the university website for further information on fees for this course.	MSc	1 year full time	Cardiff	United Kingdom	On Campus	https://www.findamasters.com/masters-degrees/course/data-intensive-astrophysics-msc/?i33d4095c47772
